DATE_TIME,FROZEN_CM,THAW_CM,WATER_CONTENT_CM,SNOW_COVER_CM,TERRAIN,SITE
1968-11-20,22,,13,,1,скв.108
1968-11-20,14,,12.9,,0,скв.108
1968-11-20,16,,9.8,,1,уч.4
1968-11-20,10,,7.2,,0,уч.4
1968-11-29,13,,9,20,1,скв.105
1968-11-29,14,,12.8,10,0,скв.105
1968-11-29,16,,13.8,17,3,скв.107а
1968-11-29,18,,17.4,8,2,скв.107а
1968-11-29,20,,12.6,12,1,скв.108
1968-11-29,16,,14.7,10,0,скв.108
1968-11-29,16,,7.9,14,1,уч.4
1968-11-29,6,,4.5,12,0,уч.4
1968-12-10,14,,9.7,20,1,скв.105
1968-12-10,9,,8.7,16,0,скв.105
1968-12-10,15,,11,14,3,скв.107а
1968-12-10,19,,18.4,8,2,скв.107а
1968-12-10,23,,16.6,16,1,скв.108
1968-12-10,15,,14.4,12,0,скв.108
1968-12-10,16,,12.2,20,1,уч.4
1968-12-10,7,,5.8,14,0,уч.4
1968-12-20,18,,12.8,21,1,скв.105
1968-12-20,8,,7.9,20,0,скв.105
1968-12-20,20,,14.8,16,3,скв.107а
1968-12-20,22,,21.1,13,2,скв.107а
1968-12-20,26,,18.4,14,1,скв.108
1968-12-20,15,,14.5,14,0,скв.108
1968-12-20,19,,13.9,19,1,уч.4
1968-12-20,8,,5.7,20,0,уч.4
1968-12-31,18,,13.1,25,1,скв.105
1968-12-31,13,,10,25,0,скв.105
1968-12-31,20,,14.4,18,3,скв.107а
1968-12-31,22,,20.6,21,2,скв.107а
1968-12-31,26,,18.5,19,1,скв.108
1968-12-31,17,,15,24,0,скв.108
1968-12-31,17,,11.9,24,1,уч.4
1968-12-31,7,,4.9,26,0,уч.4
1969-01-10,17,,12,29,1,скв.105
1969-01-10,12,,9.8,38,0,скв.105
1969-01-10,16,,11.7,27,3,скв.107а
1969-01-10,24,,22.3,25,2,скв.107а
1969-01-10,29,,19.5,22,1,скв.108
1969-01-10,16,,15.2,33,0,скв.108
1969-01-10,20,,14.4,28,1,уч.4
1969-01-10,9,,6.5,32,0,уч.4
1969-01-20,22,,16.2,31,1,скв.105
1969-01-20,10,,7.7,40,0,скв.105
1969-01-20,21,,15.2,31,3,скв.107а
1969-01-20,28,,26.9,29,2,скв.107а
1969-01-20,28,,19.1,26,1,скв.108
1969-01-20,15,,14.3,40,0,скв.108
1969-01-20,20,,14.6,32,1,уч.4
1969-01-20,10,,7.5,39,0,уч.4
1969-01-31,21,,15.3,38,1,скв.105
1969-01-31,18,,12.6,46,0,скв.105
1969-01-31,22,,16.7,35,3,скв.107а
1969-01-31,28,,26.4,36,2,скв.107а
1969-01-31,34,,23.4,34,1,скв.108
1969-01-31,22,,19.7,44,0,скв.108
1969-01-31,24,,18.7,39,1,уч.4
1969-01-31,16,,12.7,50,0,уч.4
1969-02-10,26,,18.9,42,1,скв.105
1969-02-10,16,,12.3,52,0,скв.105
1969-02-10,23,,16.4,46,3,скв.107а
1969-02-10,27,,25.6,44,2,скв.107а
1969-02-10,32,,23.2,38,1,скв.108
1969-02-10,18,,16.9,50,0,скв.108
1969-02-10,21,,15.1,47,1,уч.4
1969-02-10,13,,10.1,57,0,уч.4
1969-02-20,24,,17.3,40,1,скв.105
1969-02-20,18,,14.1,53,0,скв.105
1969-02-20,21,,16.6,39,3,скв.107а
1969-02-20,24,,23.2,43,2,скв.107а
1969-02-20,32,,24.6,38,1,скв.108
1969-02-20,22,,19.3,52,0,скв.108
1969-02-20,21,,14.4,41,1,уч.4
1969-02-20,12,,8.5,54,0,уч.4
1969-02-28,26,,20.7,57,1,скв.105
1969-02-28,16,,13,68,0,скв.105
1969-02-28,24,,18.8,49,3,скв.107а
1969-02-28,28,,27,53,2,скв.107а
1969-02-28,32,,23.9,48,1,скв.108
1969-02-28,21,,19.5,66,0,скв.108
1969-02-28,22,,15.8,53,1,уч.4
1969-02-28,13,,10,67,0,уч.4
1969-03-10,26,,19.8,63,1,скв.105
1969-03-10,18,,14.5,72,0,скв.105
1969-03-10,24,,17.5,53,3,скв.107а
1969-03-10,24,,22.6,66,2,скв.107а
1969-03-10,33,,26,56,1,скв.108
1969-03-10,20,,18.3,68,0,скв.108
1969-03-10,26,,18.7,59,1,уч.4
1969-03-10,16,,13,72,0,уч.4
1969-03-20,22,,15.8,63,1,скв.105
1969-03-20,12,,9.4,74,0,скв.105
1969-03-20,23,,18,50,3,скв.107а
1969-03-20,26,,24.1,58,2,скв.107а
1969-03-20,36,,28.5,57,1,скв.108
1969-03-20,18,,16.5,69,0,скв.108
1969-03-20,28,,18.5,56,1,уч.4
1969-03-20,17,,13.4,68,0,уч.4
1969-03-31,22,,18,58,1,скв.105
1969-03-31,14,,12.3,70,0,скв.105
1969-03-31,25,,21.2,53,3,скв.107а
1969-03-31,29,,27.5,55,2,скв.107а
1969-03-31,36,,28.9,51,1,скв.108
1969-03-31,20,,18.6,68,0,скв.108
1969-03-31,29,,24,54,1,уч.4
1969-03-31,19,,16.2,63,0,уч.4
1969-04-10,25,,19.8,47,1,скв.105
1969-04-10,18,,16.4,60,0,скв.105
1969-04-10,26,,24.7,48,3,скв.107а
1969-04-10,28,,26.5,42,2,скв.107а
1969-04-10,35,,27.6,44,1,скв.108
1969-04-10,19,,18.1,60,0,скв.108
1969-04-10,24,,20.8,52,1,уч.4
1969-04-10,14,,11.1,64,0,уч.4
1969-04-21,18,5,13.8,,1,скв.105
1969-04-21,10,4,8.3,,0,скв.105
1969-04-21,18,4,13.8,,3,скв.107а
1969-04-21,18,4,16.4,,2,скв.107а
1969-04-21,25,6,20.3,,1,скв.108
1969-04-21,14,5,13.2,,0,скв.108
1969-04-21,18,4,12.7,,1,уч.4
1969-04-21,10,2,8.2,,0,уч.4
1969-04-25,13,8,9.6,,1,скв.105
1969-04-25,4,8,3.5,,0,скв.105
1969-04-25,16,8,13.3,,3,скв.107а
1969-04-25,8,10,8,,2,скв.107а
1969-04-25,26,10,18.6,,1,скв.108
1969-04-25,5,10,4.9,,0,скв.108
1969-04-25,17,8,13.7,,1,уч.4
1969-04-25,6,6,4.4,,0,уч.4
1969-04-30,13,9,10.5,,1,скв.105
1969-04-30,4,12,3.3,,0,скв.105
1969-04-30,16,8,12.4,,3,скв.107а
1969-04-30,7,14,6.3,,2,скв.107а
1969-04-30,19,15,15.1,,1,скв.108
1969-04-30,6,13,5.6,,0,скв.108
1969-04-30,16,10,11.9,,1,уч.4
1969-04-30,2,10,1.9,,0,уч.4
1969-05-05,10,12,7.4,,1,скв.105
1969-05-05,,0,,,0,скв.105
1969-05-05,8,14,6.1,,3,скв.107а
1969-05-05,1,19,0.7,,2,скв.107а
1969-05-05,12,20,9.2,,1,скв.108
1969-05-05,2,14,2.4,,0,скв.108
1969-05-05,10,12,7.6,,1,уч.4
1969-05-05,1,10,0.7,,0,уч.4
1969-10-31,3,,2.3,6,1,скв.105
1969-10-31,1,,0.4,6,0,скв.105
1969-10-31,2,,1.1,6,3,скв.107а
1969-10-31,3,,3,1,2,скв.107а
1969-10-31,4,,2.3,6,1,скв.108
1969-10-31,,0,,6,0,скв.108
1969-10-31,,0,,3,1,уч.4
1969-10-31,,0,,4,0,уч.4
1969-11-10,4,,2.6,17,1,скв.105
1969-11-10,1,,0.5,24,0,скв.105
1969-11-10,4,,2.7,16,3,скв.107а
1969-11-10,2,,2.2,14,2,скв.107а
1969-11-10,9,,3.2,12,1,скв.108
1969-11-10,2,,1.1,20,0,скв.108
1969-11-10,6,,3,16,1,уч.4
1969-11-10,1,,0.9,20,0,уч.4
1969-12-01,6,,4.5,15,1,скв.105
1969-12-01,1,,0.7,15,0,скв.105
1969-12-01,6,,4.3,15,3,скв.107а
1969-12-01,4,,4.2,10,2,скв.107а
1969-12-01,10,,6.2,16,1,скв.108
1969-12-01,2,,2,15,0,скв.108
1969-12-01,7,,2.8,16,1,уч.4
1969-12-01,2,,1.8,14,0,уч.4
1969-12-10,5,,2.7,24,1,скв.105
1969-12-10,1,,0.7,25,0,скв.105
1969-12-10,6,,3.8,22,3,скв.107а
1969-12-10,3,,3,18,2,скв.107а
1969-12-10,12,,6.2,21,1,скв.108
1969-12-10,1,,0.5,24,0,скв.108
1969-12-10,6,,3.8,24,1,уч.4
1969-12-10,1,,0.5,24,0,уч.4
1969-12-20,7,,4.1,25,1,скв.105
1969-12-20,3,,1.4,28,0,скв.105
1969-12-20,7,,5,26,3,скв.107а
1969-12-20,8,,8.2,15,2,скв.107а
1969-12-20,14,,8.6,22,1,скв.108
1969-12-20,4,,3.2,25,0,скв.108
1969-12-20,7,,5.1,21,1,уч.4
1969-12-20,2,,1.1,25,0,уч.4
1969-12-31,11,,7.7,27,1,скв.105
1969-12-31,2,,2,30,0,скв.105
1969-12-31,10,,7,29,3,скв.107а
1969-12-31,6,,6.2,22,2,скв.107а
1969-12-31,20,,9.6,28,1,скв.108
1969-12-31,6,,4.5,30,0,скв.108
1969-12-31,8,,5,32,1,уч.4
1969-12-31,3,,2.3,30,0,уч.4
1970-01-09,13,,9.2,50,1,скв.105
1970-01-09,3,,1.9,62,0,скв.105
1970-01-09,13,,8.1,42,3,скв.107а
1970-01-09,9,,8.6,44,2,скв.107а
1970-01-09,22,,11.1,34,1,скв.108
1970-01-09,5,,3.8,53,0,скв.108
1970-01-09,11,,7.5,42,1,уч.4
1970-01-09,5,,3.8,52,0,уч.4
1970-01-20,12,,6.4,40,1,скв.105
1970-01-20,4,,2.5,49,0,скв.105
1970-01-20,11,,8.1,39,3,скв.107а
1970-01-20,9,,9,36,2,скв.107а
1970-01-20,26,,12.9,35,1,скв.108
1970-01-20,3,,2.2,50,0,скв.108
1970-01-20,10,,6.2,38,1,уч.4
1970-01-20,3,,2,46,0,уч.4
1970-02-02,13,,8.7,42,1,скв.105
1970-02-02,4,,3.1,51,0,скв.105
1970-02-02,12,,8.8,37,3,скв.107а
1970-02-02,8,,8.2*,37,2,скв.107а
1970-02-02,20,,9.3,35,1,скв.108
1970-02-02,5,,3.8,50,0,скв.108
1970-02-02,11,,6.9,42,1,уч.4
1970-02-02,5,,3.4,44,0,уч.4
1970-02-11,16,,9,59,1,скв.105
1970-02-11,5,,5,69,0,скв.105
1970-02-11,14,,10.3,51,3,скв.107а
1970-02-11,8,,7.2,50,2,скв.107а
1970-02-11,23,,12.4,47,1,скв.108
1970-02-11,10,,7.6,62,0,скв.108
1970-02-11,15,,9.2,60,1,уч.4
1970-02-11,4,,3.2,75,0,уч.4
1970-02-20,18,,11.6,57,1,скв.105
1970-02-20,5,,3.6,70,0,скв.105
1970-02-20,16,,11.2,61,3,скв.107а
1970-02-20,12,,11.6,54,2,скв.107а
1970-02-20,21,,10.7,61,1,скв.108
1970-02-20,8,,5.9,78,0,скв.108
1970-02-20,19,,11.4,64,1,уч.4
1970-02-20,9,,6.3,76,0,уч.4
1970-02-27,17,,11.1,61,1,скв.105
1970-02-27,7,,5.5,69,0,скв.105
1970-02-27,16,,11.4,56,3,скв.107а
1970-02-27,10,,9.2,57,2,скв.107а
1970-02-27,30,,15.6,56,1,скв.108
1970-02-27,6,,4.1,73,0,скв.108
1970-02-27,17,,9.6,59,1,уч.4
1970-02-27,8,,5.8,66,0,уч.4
1970-03-10,18,,10.2,55,1,скв.105
1970-03-10,5,,3.8,65,0,скв.105
1970-03-10,14,,8.8,50,3,скв.107а
1970-03-10,12,,11.1,52,2,скв.107а
1970-03-10,24,,14.9,49,1,скв.108
1970-03-10,8,,6.1,62,0,скв.108
1970-03-10,16,,8.5,48,1,уч.4
1970-03-10,5,,3.5,61,0,уч.4
1970-03-20,19,,12.1,54,1,скв.105
1970-03-20,5,,3.8,68,0,скв.105
1970-03-20,16,,9.8,55,3,скв.107а
1970-03-20,10,,9.1,52,2,скв.107а
1970-03-20,32,,17.2,46,1,скв.108
1970-03-20,5,,4.3,66,0,скв.108
1970-03-20,22,,12.2,51,1,уч.4
1970-03-20,3,,2.4,70,0,уч.4
1970-03-31,14,,9.7,59,1,скв.105
1970-03-31,2,,1.6,73,0,скв.105
1970-03-31,15,,10.8,53,3,скв.107а
1970-03-31,6,,6.3*,58,2,скв.107а
1970-03-31,29,,14.7,54,1,скв.108
1970-03-31,5,,3.8,72,0,скв.108
1970-03-31,16,,10.2,56,1,уч.4
1970-03-31,6,,4.7,66,0,уч.4
1970-04-10,16,,10.7,36,1,скв.105
1970-04-10,4,,3.2,49,0,скв.105
1970-04-10,14,,8.9,36,3,скв.107а
1970-04-10,8,,8.4*,38,2,скв.107а
1970-04-10,21,,11.3,32,1,скв.108
1970-04-10,5,,4.1,54,0,скв.108
1970-04-10,14,,8,41,1,уч.4
1970-04-10,3,,2.2,53,0,уч.4
1970-04-20,18,,9.4,4,1,скв.105
1970-04-20,3,,2.2,3,0,скв.105
1970-04-20,18,,11.4,4,3,скв.107а
1970-04-20,9,,8.9,,2,скв.107а
1970-04-20,26,,15.4,4,1,скв.108
1970-04-20,4,,4,,0,скв.108
1970-04-20,20,,12.8,14,1,уч.4
1970-04-20,3,,2.7,10,0,уч.4
1970-04-24,16,3,11.5,,1,скв.105
1970-04-24,1,6,0.9,,0,скв.105
1970-04-24,11,4,7.9,,3,скв.107а
1970-04-24,,0,,,2,скв.107а
1970-04-24,19,4,11.9,,1,скв.108
1970-04-24,2,8,1.1,,0,скв.108
1970-04-24,12,5,7.3,,1,уч.4
1970-04-24,2,9,1.1,,0,уч.4
1970-04-27,9,7,6.7,,1,скв.105
1970-04-27,,0,,,0,скв.105
1970-04-27,5,7,3.8,,3,скв.107а
1970-04-27,,0,,,2,скв.107а
1970-04-27,8,14,5,,1,скв.108
1970-04-27,,0,,,0,скв.108
1970-04-27,6,8,4.7,,1,уч.4
1970-04-27,,0,,,0,уч.4
1970-04-28,6,8,4,,1,скв.105
1970-04-28,,0,,,0,скв.105
1970-04-28,6,8,4,,3,скв.107а
1970-04-28,,0,,,2,скв.107а
1970-04-28,1,14,0.5,,1,скв.108
1970-04-28,,0,,,0,скв.108
1970-04-28,7,7,5.2,,1,уч.4
1970-04-28,,0,,,0,уч.4
1970-04-29,4,8,3.1,,1,скв.105
1970-04-29,,0,,,0,скв.105
1970-04-29,5,14,3.4,,3,скв.107а
1970-04-29,,0,,,2,скв.107а
1970-04-29,1,11,0.7,,1,скв.108
1970-04-29,,0,,,0,скв.108
1970-04-29,4,8,2.7,,1,уч.4
1970-04-29,,0,,,0,уч.4
1970-04-30,4,8,3.1,,1,скв.105
1970-04-30,,0,,,0,скв.105
1970-04-30,4,8,2.5,,3,скв.107а
1970-04-30,,0,,,2,скв.107а
1970-04-30,5,6,3.6,,1,уч.4
1970-04-30,,0,,,0,уч.4
1970-05-01,2,6,1.8,,1,скв.105
1970-05-01,,0,,,0,скв.105
1970-05-01,2,10,1.3,,3,скв.107а
1970-05-01,,0,,,2,скв.107а
1970-05-01,4,9,2.7,,1,уч.4
1970-05-01,,0,,,0,уч.4
1970-05-03,2,4,1.1,,1,скв.105
1970-05-03,,0,,,0,скв.105
1970-05-03,1,13,0.7,,3,скв.107а
1970-05-03,,0,,,2,скв.107а
1970-05-03,2,12,1.1,,1,уч.4
1970-05-03,,0,,,0,уч.4
1970-11-01,6,,2.6,6,1,скв.105
1970-11-01,2,,1.1,2,0,скв.105
1970-11-01,5,,2.5,5,3,скв.107а
1970-11-01,3,,2.8,3,2,скв.107а
1970-11-01,8,,3,4,1,скв.108
1970-11-01,1,,0.8,4,0,скв.108
1970-11-01,5,,1.9,6,1,уч.4
1970-11-01,1,,0.5,4,0,уч.4
1970-11-05,12,,4.5,4,1,скв.105
1970-11-05,3,,2.1,6,0,скв.105
1970-11-05,8,,3.9,4,3,скв.107а
1970-11-05,8,,7.3,2,2,скв.107а
1970-11-05,14,,5.2,3,1,скв.108
1970-11-05,2,,1.9,4,0,скв.108
1970-11-05,7,,2.7,4,1,уч.4
1970-11-05,3,,2.2,4,0,уч.4
1970-11-10,13,,6.2,12,1,скв.105
1970-11-10,4,,3.2,14,0,скв.105
1970-11-10,14,,7.4,10,3,скв.107а
1970-11-10,10,,9.4,9,2,скв.107а
1970-11-10,21,,8.9,10,1,скв.108
1970-11-10,4,,3.1,12,0,скв.108
1970-11-10,16,,7.3,10,1,уч.4
1970-11-10,3,,2.2,14,0,уч.4
1970-11-20,15,,7.4,8,1,скв.105
1970-11-20,2,,1.8,12,0,скв.105
1970-11-20,12,,6.3,5,3,скв.107а
1970-11-20,8,,7.9,,2,скв.107а
1970-11-20,20,,7.6,,1,скв.108
1970-11-20,,0,,8,0,скв.108
1970-11-20,10,,4.4,4,1,уч.4
1970-11-20,,0,,10,0,уч.4
1970-11-30,14,,9.7,3,1,скв.105
1970-11-30,4,,2.7,6,0,скв.105
1970-11-30,10,,7.6,2,3,скв.107а
1970-11-30,18,,17.1,,2,скв.107а
1970-11-30,15,,10.7,,1,скв.108
1970-11-30,2,,2.4*,4,0,скв.108
1970-11-30,11,,7.2,3,1,уч.4
1970-11-30,1,,0.7,8,0,уч.4
1970-12-10,12,,8.8,25,1,скв.105
1970-12-10,4,,2.7,30,0,скв.105
1970-12-10,14,,9.7,19,3,скв.107а
1970-12-10,21,,20.1,15,2,скв.107а
1970-12-10,23,,14.6,18,1,скв.108
1970-12-10,8,,6.6,22,0,скв.108
1970-12-10,15,,9.5,28,1,уч.4
1970-12-10,5,,3.6,32,0,уч.4
1970-12-21,18,,13.1,32,1,скв.105
1970-12-21,4,,3.1,45,0,скв.105
1970-12-21,16,,11.2,31,3,скв.107а
1970-12-21,17,,16.4,27,2,скв.107а
1970-12-21,26,,17.7,21,1,скв.108
1970-12-21,6,,4.8,38,0,скв.108
1970-12-21,12,,7.7,31,1,уч.4
1970-12-21,4,,3.4,44,0,уч.4
1970-12-31,17,,11.9,38,1,скв.105
1970-12-31,4,,3.5,50,0,скв.105
1970-12-31,12,,8.5,37,3,скв.107а
1970-12-31,19,,17.9,36,2,скв.107а
1970-12-31,23,,16,31,1,скв.108
1970-12-31,7,,6.6,46,0,скв.108
1970-12-31,14,,9.9,34,1,уч.4
1970-12-31,5,,3.4,46,0,уч.4
1971-01-11,15,,10.6,31,1,скв.105
1971-01-11,4,,3.1,42,0,скв.105
1971-01-11,13,,10.2,23,3,скв.107а
1971-01-11,15,,14.2,23,2,скв.107а
1971-01-11,26,,17.9,12,1,скв.108
1971-01-11,8,,6.3,39,0,скв.108
1971-01-11,15,,9.5,26,1,уч.4
1971-01-11,5,,4,39,0,уч.4
1971-01-20,18,,12.6,26,1,скв.105
1971-01-20,6,,4.8,40,0,скв.105
1971-01-20,13,,9.5,24,3,скв.107а
1971-01-20,19,,18.4,24,2,скв.107а
1971-01-20,27,,19,10,1,скв.108
1971-01-20,5,,3.9,34,0,скв.108
1971-01-20,16,,11.7,26,1,уч.4
1971-01-20,4,,2.9,42,0,уч.4
1971-02-01,11,,7.9,37,1,скв.105
1971-02-01,1,2,0.5,47,0,скв.105
1971-02-01,14,,9.7,31,3,скв.107а
1971-02-01,20,,19.4,22,2,скв.107а
1971-02-01,20,,13.7,19,1,скв.108
1971-02-01,3,1,3.1,40,0,скв.108
1971-02-01,13,,9.2,29,1,уч.4
1971-02-01,4,,2.7,41,0,уч.4
1971-02-10,16,,11.5,38,1,скв.105
1971-02-10,5,,4.2,53,0,скв.105
1971-02-10,13,,9.2,32,3,скв.107а
1971-02-10,22,,21.6,34,2,скв.107а
1971-02-10,24,,16.9,24,1,скв.108
1971-02-10,4,,4.2,46,0,скв.108
1971-02-10,12,,8.5,30,1,уч.4
1971-02-10,2,,1.4,57,0,уч.4
1971-02-19,19,,13.9,44,1,скв.105
1971-02-19,4,1,2.7,56,0,скв.105
1971-02-19,16,,11.3,41,3,скв.107а
1971-02-19,15,,14.9,38,2,скв.107а
1971-02-19,25,,18.2,34,1,скв.108
1971-02-19,4,,3.6,55,0,скв.108
1971-02-19,14,,9.7,38,1,уч.4
1971-02-19,4,,3.2,55,0,уч.4
1971-03-01,24,,17.6,51,1,скв.105
1971-03-01,6,,4.4,62,0,скв.105
1971-03-01,16,,11.9,49,3,скв.107а
1971-03-01,14,,13.5,44,2,скв.107а
1971-03-01,27,,19.6,39,1,скв.108
1971-03-01,8,,6.3,60,0,скв.108
1971-03-01,22,,15.8,46,1,уч.4
1971-03-01,4,,3.1,60,0,уч.4
1971-03-10,20,,14.6,64,1,скв.105
1971-03-10,6,,4.5,79,0,скв.105
1971-03-10,18,,13.3,60,3,скв.107а
1971-03-10,20,,19.3,64,2,скв.107а
1971-03-10,31,,22.5,61,1,скв.108
1971-03-10,10,,7.8,76,0,скв.108
1971-03-10,20,,14.8,56,1,уч.4
1971-03-10,6,,4.7,72,0,уч.4
1971-03-19,22,,15.7,61,1,скв.105
1971-03-19,5,,3.4,75,0,скв.105
1971-03-19,19,,13.7,60,3,скв.107а
1971-03-19,18,,17.3,57,2,скв.107а
1971-03-19,30,,21.2,55,1,скв.108
1971-03-19,8,,6.6,72,0,скв.108
1971-03-19,20,,14.4,53,1,уч.4
1971-03-19,8,,5.9,66,0,уч.4
1971-03-31,20,,14.8,52,1,скв.105
1971-03-31,2,1,1.6,62,0,скв.105
1971-03-31,22,,15.8,57,3,скв.107а
1971-03-31,18,,16.9,54,2,скв.107а
1971-03-31,28,,20,50,1,скв.108
1971-03-31,6,2,5.4,66,0,скв.108
1971-03-31,19,,13.9,52,1,уч.4
1971-03-31,4,1,2.5,66,0,уч.4
1971-04-09,20,,15,36,1,скв.105
1971-04-09,2,6,1.4,53,0,скв.105
1971-04-09,19,,13.9,24,3,скв.107а
1971-04-09,22,,21.6,27,2,скв.107а
1971-04-09,28,,20,22,1,скв.108
1971-04-09,6,2,4.1,50,0,скв.108
1971-04-09,20,,14.6,19,1,уч.4
1971-04-09,5,,3.4,34,0,уч.4
1971-04-20,18,3,13,,1,скв.105
1971-04-20,0,1,0.2,,0,скв.105
1971-04-20,15,4,10.6,,3,скв.107а
1971-04-20,6,1,5.5,,2,скв.107а
1971-04-20,24,4,16.9,,1,скв.108
1971-04-20,1,4,1.2,,0,скв.108
1971-04-20,16,4,11.5,,1,уч.4
1971-04-20,2,2,1.7,,0,уч.4
1971-04-30,9,3,6.3,3,1,скв.105
1971-04-30,1,0,0.7,3,0,скв.105
1971-04-30,10,2,7.6,3,3,скв.107а
1971-04-30,16,5,11.2,3,1,скв.108
1971-04-30,1,0,1,3,0,скв.108
1971-04-30,9,3,6.7,3,1,уч.4
1971-04-30,1,,0.9,3,0,уч.4
1971-05-05,3,1,2.3,,1,скв.105
1971-05-05,1,,0.9,,0,скв.105
1971-05-05,6,2,4.3,,3,скв.107а
1971-05-05,0,1,0.2,,2,скв.107а
1971-05-05,8,2,6.1,,1,скв.108
1971-05-05,1,,1,,0,скв.108
1971-05-05,6,3,4,,1,уч.4
1971-05-05,1,0,0.9,,0,уч.4
1971-05-10,2,6,1.1,,1,скв.105
1971-05-10,1,7,0.9,,3,скв.107а
1971-05-10,4,8,2.7,,1,скв.108
1971-05-10,1,7,0.7,,1,уч.4
1971-10-15,5,,1.8,,1,скв.105
1971-10-15,2,,1.8,,0,скв.105
1971-10-15,4,,2.9,,3,скв.107а
1971-10-15,1,,1.2,,2,скв.107а
1971-10-15,5,,1.9,,1,скв.108
1971-10-15,4,,2.7,,0,скв.108
1971-10-15,4,,1.5,,1,уч.4
1971-10-15,2,,1.4,,0,уч.4
1971-11-10,4,,2.3,3,1,скв.105
1971-11-10,1,0,1.2,3,0,скв.105
1971-11-10,5,,3.3,2,3,скв.107а
1971-11-10,6,,5.7,,2,скв.107а
1971-11-10,10,,5.2,2,1,скв.108
1971-11-10,2,0,1.5,3,0,скв.108
1971-11-10,3,,1.4,3,1,уч.4
1971-11-10,1,3,0.7,4,0,уч.4
1971-11-20,10,,7,20,1,скв.105
1971-11-20,3,,2.9,22,0,скв.105
1971-11-20,11,,8.1,20,3,скв.107а
1971-11-20,13,,12.5,10,2,скв.107а
1971-11-20,18,,12.5,16,1,скв.108
1971-11-20,3,,3.1,20,0,скв.108
1971-11-20,10,,6.8,15,1,уч.4
1971-11-20,2,,1.3,19,0,уч.4
1971-11-30,10,,7,14,1,скв.105
1971-11-30,2,0,1.3,19,0,скв.105
1971-11-30,13,,9.4,11,3,скв.107а
1971-11-30,13,,12.9,8,2,скв.107а
1971-11-30,18,,13,5,1,скв.108
1971-11-30,4,,4,13,0,скв.108
1971-11-30,8,,5.4,10,1,уч.4
1971-11-30,1,0,0.5,18,0,уч.4
1971-12-09,8,,5.8,21,1,скв.105
1971-12-09,3,1,2.4,24,0,скв.105
1971-12-09,9,,7,22,3,скв.107а
1971-12-09,11,,11.1,17,2,скв.107а
1971-12-09,18,,12.6,17,1,скв.108
1971-12-09,5,,3.9,24,0,скв.108
1971-12-09,11,,7.9,19,1,уч.4
1971-12-09,3,,2.3,26,0,уч.4
1971-12-20,12,,8.6,22,1,скв.105
1971-12-20,0,0,0.4,29,0,скв.105
1971-12-20,10,,7.6,16,3,скв.107а
1971-12-20,12,,12.3,16,2,скв.107а
1971-12-20,20,,14.2,12,1,скв.108
1971-12-20,2,,1.4,29,0,скв.108
1971-12-20,8,,6.1,15,1,уч.4
1971-12-20,2,0,1.3,22,0,уч.4
1971-12-31,12,,8.3,38,1,скв.105
1971-12-31,3,1,2.6,50,0,скв.105
1971-12-31,12,,8.6,30,3,скв.107а
1971-12-31,17,,16.4,30,2,скв.107а
1971-12-31,28,,20.2,22,1,скв.108
1971-12-31,4,1,3.3,42,0,скв.108
1971-12-31,14,,9.7,31,1,уч.4
1971-12-31,2,,1.8,42,0,уч.4
1972-01-10,14,,9.4,33,1,скв.105
1972-01-10,3,,2.3,47,0,скв.105
1972-01-10,13,,9.4,32,3,скв.107а
1972-01-10,13,,12.8,32,2,скв.107а
1972-01-10,24,,16.9,23,1,скв.108
1972-01-10,4,,3,40,0,скв.108
1972-01-10,16,,11.3,30,1,уч.4
1972-01-10,4,,3.2,40,0,уч.4
1972-01-20,16,,11.2,38,1,скв.105
1972-01-20,4,,2.7,50,0,скв.105
1972-01-20,19,,13.7,35,3,скв.107а
1972-01-20,14,,14,30,2,скв.107а
1972-01-20,28,,21.1,26,1,скв.108
1972-01-20,6,,5.5,42,0,скв.108
1972-01-20,17,,12.4,35,1,уч.4
1972-01-20,6,,4.7,43,0,уч.4
1972-01-31,16,,11.7,40,1,скв.105
1972-01-31,6,,4.6,50,0,скв.105
1972-01-31,17,,12.4,32,3,скв.107а
1972-01-31,16,,15.1,38,2,скв.107а
1972-01-31,28,,20.2,30,1,скв.108
1972-01-31,8,,6.1,48,0,скв.108
1972-01-31,19,,13.5,35,1,уч.4
1972-01-31,8,,6.1,44,0,уч.4
1972-02-10,18,,13,45,1,скв.105
1972-02-10,6,,4.6,54,0,скв.105
1972-02-10,18,,13.3,40,3,скв.107а
1972-02-10,18,,17.4,45,2,скв.107а
1972-02-10,32,,23,31,1,скв.108
1972-02-10,9,,7.3,51,0,скв.108
1972-02-10,18,,12.8,42,1,уч.4
1972-02-10,9,,6.3,51,0,уч.4
1972-02-21,20,,14.2,46,1,скв.105
1972-02-21,8,,5.9,52,0,скв.105
1972-02-21,16,,11.5,37,3,скв.107а
1972-02-21,17,,16.5,39,2,скв.107а
1972-02-21,32,,23.4,38,1,скв.108
1972-02-21,7,,4.9,52,0,скв.108
1972-02-21,24,,17.1,38,1,уч.4
1972-02-21,8,,5.6,46,0,уч.4
1972-03-01,22,,13,41,1,скв.105
1972-03-01,10,,6.7,54,0,скв.105
1972-03-01,19,,13.7,48,3,скв.107а
1972-03-01,20,,19.6,41,2,скв.107а
1972-03-01,32,,15.1,32,1,скв.108
1972-03-01,13,,9.1,50,0,скв.108
1972-03-01,28,,18,44,1,уч.4
