# DATE_TIME format is %Y-%m-%d,,,,,
# DEPTH is the measurement depth under the peat surface (cm),,,,,
# PEAT_TEMP is the peat temperature (degree Celsuis),,,,,
# OBS_TYPE is the daily average,,,,,
# SITE is the observation site: valid values are 1 or 2,,,,,
# QC is the quality control: 1 - ready-to-use value; 0 - unreliable value,,,,,
DATE_TIME,DEPTH,PEAT_TEMP,OBS_TYPE,SITE,QC
1955-04-07,160,3.8,avg,PT1,0
1955-04-08,40,0.4,avg,PT1,0
1955-04-08,80,3.4,avg,PT1,0
1955-04-08,160,3.8,avg,PT1,0
1955-04-09,40,0.4,avg,PT1,0
1955-04-09,80,3.3,avg,PT1,0
1955-04-09,160,3.8,avg,PT1,0
1955-04-10,40,0.4,avg,PT1,0
1955-04-10,80,3.4,avg,PT1,0
1955-04-10,160,3.8,avg,PT1,0
1955-04-11,40,0.6,avg,PT1,0
1955-04-11,80,3.5,avg,PT1,0
1955-04-11,160,4,avg,PT1,0
1955-04-12,40,0.6,avg,PT1,0
1955-04-12,80,3.7,avg,PT1,0
1955-04-12,160,4,avg,PT1,0
1955-04-13,40,0.8,avg,PT1,0
1955-04-13,80,4,avg,PT1,0
1955-04-13,160,4.1,avg,PT1,0
1955-04-14,40,1,avg,PT1,0
1955-04-14,80,4.4,avg,PT1,0
1955-04-14,160,4.4,avg,PT1,0
1955-04-15,40,1.1,avg,PT1,0
1955-04-15,80,4,avg,PT1,0
1955-04-15,160,4,avg,PT1,0
1955-04-16,40,1,avg,PT1,0
1955-04-16,80,4.3,avg,PT1,0
1955-04-16,160,4.3,avg,PT1,0
1955-04-17,40,0.9,avg,PT1,0
1955-04-17,80,4.2,avg,PT1,0
1955-04-17,160,4.2,avg,PT1,0
1955-04-18,40,1.5,avg,PT1,0
1955-04-18,80,4.4,avg,PT1,0
1955-04-18,160,4.4,avg,PT1,0
1955-04-19,40,2.2,avg,PT1,0
1955-04-19,80,4.6,avg,PT1,0
1955-04-19,160,4.6,avg,PT1,0
1955-04-20,40,2.7,avg,PT1,0
1955-04-20,80,5,avg,PT1,0
1955-04-20,160,5,avg,PT1,0
1955-04-21,40,1,avg,PT1,0
1955-04-21,80,4,avg,PT1,0
1955-04-21,160,4,avg,PT1,0
1955-04-22,40,0.9,avg,PT1,0
1955-04-22,80,3.9,avg,PT1,0
1955-04-22,160,3.9,avg,PT1,0
1955-04-23,40,0.8,avg,PT1,0
1955-04-23,80,3.9,avg,PT1,0
1955-04-23,160,3.9,avg,PT1,0
1955-04-24,40,0.3,avg,PT1,0
1955-04-24,80,3.6,avg,PT1,0
1955-04-24,160,3.6,avg,PT1,0
1955-04-25,40,0.3,avg,PT1,0
1955-04-25,80,3.6,avg,PT1,0
1955-04-25,160,3.6,avg,PT1,0
1955-04-26,40,0.4,avg,PT1,0
1955-04-26,80,3.6,avg,PT1,0
1955-04-26,160,3.6,avg,PT1,0
1955-04-27,40,0.2,avg,PT1,0
1955-04-27,80,3.8,avg,PT1,0
1955-04-27,160,3.8,avg,PT1,0
1955-04-28,40,0.2,avg,PT1,0
1955-04-28,80,3.7,avg,PT1,0
1955-04-28,160,3.7,avg,PT1,0
1955-04-29,40,0.3,avg,PT1,0
1955-04-29,80,3.6,avg,PT1,0
1955-04-29,160,3.6,avg,PT1,0
1955-04-30,40,0.6,avg,PT1,0
1955-04-30,80,3.8,avg,PT1,0
1955-04-30,160,3.8,avg,PT1,0
1955-05-01,20,-0.5,avg,PT1,0
1955-05-01,40,0,avg,PT1,0
1955-05-01,80,3.7,avg,PT1,0
1955-05-01,160,3.7,avg,PT1,0
1955-05-02,20,-0.6,avg,PT1,0
1955-05-02,40,0,avg,PT1,0
1955-05-02,80,3.5,avg,PT1,0
1955-05-02,160,3.5,avg,PT1,0
1955-05-03,20,-0.7,avg,PT1,0
1955-05-03,40,0,avg,PT1,0
1955-05-03,80,3.5,avg,PT1,0
1955-05-03,160,3.5,avg,PT1,0
1955-05-04,80,3.7,avg,PT1,0
1955-05-04,160,3.7,avg,PT1,0
1955-05-05,20,-0.4,avg,PT1,0
1955-05-05,40,0.3,avg,PT1,0
1955-05-05,80,3.5,avg,PT1,0
1955-05-05,160,3.5,avg,PT1,0
1955-05-06,20,-0.2,avg,PT1,0
1955-05-06,40,0.3,avg,PT1,0
1955-05-06,80,3.6,avg,PT1,0
1955-05-06,160,3.6,avg,PT1,0
1955-05-07,20,-0.7,avg,PT1,0
1955-05-07,40,0.2,avg,PT1,0
1955-05-07,80,3.5,avg,PT1,0
1955-05-07,160,3.5,avg,PT1,0
1955-05-08,20,-0.5,avg,PT1,0
1955-05-08,40,0.2,avg,PT1,0
1955-05-08,80,3.6,avg,PT1,0
1955-05-08,160,3.6,avg,PT1,0
1955-05-09,20,-0.4,avg,PT1,0
1955-05-09,40,0.1,avg,PT1,0
1955-05-09,80,3.2,avg,PT1,0
1955-05-09,160,3.2,avg,PT1,0
1955-05-10,20,1.5,avg,PT1,0
1955-05-10,40,0.5,avg,PT1,0
1955-05-10,80,3.7,avg,PT1,0
1955-05-10,160,3.6,avg,PT1,0
1955-05-11,20,2.7,avg,PT1,0
1955-05-11,40,1.4,avg,PT1,0
1955-05-11,80,3.9,avg,PT1,0
1955-05-11,160,3.5,avg,PT1,0
1955-05-12,20,3,avg,PT1,0
1955-05-12,40,1.5,avg,PT1,0
1955-05-12,80,3.7,avg,PT1,0
1955-05-12,160,3.5,avg,PT1,0
1955-05-13,20,3.4,avg,PT1,0
1955-05-13,40,1.6,avg,PT1,0
1955-05-13,80,3.2,avg,PT1,0
1955-05-13,160,3.3,avg,PT1,0
1955-05-14,160,3.3,avg,PT1,0
1955-05-15,20,5,avg,PT1,0
1955-05-15,80,3.8,avg,PT1,0
1955-05-15,160,3.4,avg,PT1,0
1955-05-16,20,5.9,avg,PT1,0
1955-05-16,40,3.2,avg,PT1,0
1955-05-16,80,4.1,avg,PT1,0
1955-05-16,160,3.6,avg,PT1,0
1955-05-17,20,5.7,avg,PT1,0
1955-05-17,40,3.6,avg,PT1,0
1955-05-17,80,4.6,avg,PT1,0
1955-05-17,160,3.5,avg,PT1,0
1955-05-18,20,5.3,avg,PT1,0
1955-05-18,40,3.3,avg,PT1,0
1955-05-18,80,4,avg,PT1,0
1955-05-18,160,3.2,avg,PT1,0
1955-05-19,20,5.7,avg,PT1,0
1955-05-19,40,3.7,avg,PT1,0
1955-05-19,80,3.7,avg,PT1,0
1955-05-19,160,3.2,avg,PT1,0
1955-05-20,20,5.9,avg,PT1,0
1955-05-20,40,4.2,avg,PT1,0
1955-05-20,80,4.4,avg,PT1,0
1955-05-20,160,3.3,avg,PT1,0
1955-05-21,20,6.6,avg,PT1,0
1955-05-21,40,4.9,avg,PT1,0
1955-05-21,80,4.9,avg,PT1,0
1955-05-21,160,3.6,avg,PT1,0
1955-05-22,20,5.7,avg,PT1,0
1955-05-22,40,3.7,avg,PT1,0
1955-05-22,80,3.9,avg,PT1,0
1955-05-22,160,3,avg,PT1,0
1955-06-01,20,5.8,avg,PT1,0
1955-06-01,40,5.7,avg,PT1,0
1955-06-02,20,7.2,avg,PT1,0
1955-06-02,40,5.9,avg,PT1,0
1955-06-03,20,8.5,avg,PT1,0
1955-06-03,40,6.2,avg,PT1,0
1955-06-04,20,8.6,avg,PT1,0
1955-06-04,40,6.7,avg,PT1,0
1955-06-05,20,9.4,avg,PT1,0
1955-06-05,40,7.1,avg,PT1,0
1955-06-06,20,10,avg,PT1,0
1955-06-06,40,7.5,avg,PT1,0
1955-06-07,20,10.1,avg,PT1,0
1955-06-07,40,8,avg,PT1,0
1955-06-08,20,9.8,avg,PT1,0
1955-06-08,40,8.2,avg,PT1,0
1955-06-09,20,9.4,avg,PT1,0
1955-06-09,40,8.3,avg,PT1,0
1955-06-10,20,9,avg,PT1,0
1955-06-10,40,8.3,avg,PT1,0
1955-06-11,20,8.8,avg,PT1,0
1955-06-11,40,8.1,avg,PT1,0
1955-06-12,20,8.6,avg,PT1,0
1955-06-12,40,8,avg,PT1,0
1955-06-13,20,9,avg,PT1,0
1955-06-13,40,8.1,avg,PT1,0
1955-06-14,20,9,avg,PT1,0
1955-06-14,40,8,avg,PT1,0
1955-06-15,20,9.5,avg,PT1,0
1955-06-15,40,8.2,avg,PT1,0
1955-06-16,20,9.5,avg,PT1,0
1955-06-16,40,8.5,avg,PT1,0
1955-06-17,20,9.8,avg,PT1,0
1955-06-17,40,8.8,avg,PT1,0
1955-06-18,20,9.7,avg,PT1,0
1955-06-18,40,8.8,avg,PT1,0
1955-06-19,20,9.8,avg,PT1,0
1955-06-19,40,9,avg,PT1,0
1955-06-20,20,9.8,avg,PT1,0
1955-06-20,40,9,avg,PT1,0
1955-06-21,20,9.6,avg,PT1,0
1955-06-21,40,9.1,avg,PT1,0
1955-06-22,20,9.7,avg,PT1,0
1955-06-22,40,9.1,avg,PT1,0
1955-06-23,20,10.2,avg,PT1,0
1955-06-23,40,9.2,avg,PT1,0
1955-06-24,20,10.9,avg,PT1,0
1955-06-24,40,9.2,avg,PT1,0
1955-06-25,20,11.4,avg,PT1,0
1955-06-25,40,10.1,avg,PT1,0
1955-06-26,20,11.7,avg,PT1,0
1955-06-26,40,10.3,avg,PT1,0
1955-06-27,20,11.7,avg,PT1,0
1955-06-27,40,10.2,avg,PT1,0
1955-06-28,20,11.7,avg,PT1,0
1955-06-28,40,10.8,avg,PT1,0
1955-06-29,20,11.6,avg,PT1,0
1955-06-29,40,10.5,avg,PT1,0
1955-06-30,20,11.8,avg,PT1,0
1955-06-30,40,10.7,avg,PT1,0
1955-07-01,20,12,avg,PT1,0
1955-07-01,40,11,avg,PT1,0
1955-07-01,80,7.1,avg,PT1,0
1955-07-01,160,4.7,avg,PT1,0
1955-07-02,20,12.2,avg,PT1,0
1955-07-02,40,11.2,avg,PT1,0
1955-07-02,80,7.2,avg,PT1,0
1955-07-02,160,4.8,avg,PT1,0
1955-07-03,20,13,avg,PT1,0
1955-07-03,40,11.6,avg,PT1,0
1955-07-03,80,7.3,avg,PT1,0
1955-07-03,160,4.8,avg,PT1,0
1955-07-04,20,12.6,avg,PT1,0
1955-07-04,40,11.4,avg,PT1,0
1955-07-04,80,7.4,avg,PT1,0
1955-07-04,160,4.8,avg,PT1,0
1955-07-05,20,12.3,avg,PT1,0
1955-07-05,40,11.6,avg,PT1,0
1955-07-05,80,7.5,avg,PT1,0
1955-07-05,160,4.9,avg,PT1,0
1955-07-06,20,12.9,avg,PT1,0
1955-07-06,40,11.6,avg,PT1,0
1955-07-06,80,7.7,avg,PT1,0
1955-07-06,160,5,avg,PT1,0
1955-07-07,20,13.2,avg,PT1,0
1955-07-07,40,11.8,avg,PT1,0
1955-07-07,80,7.8,avg,PT1,0
1955-07-07,160,5,avg,PT1,0
1955-07-08,20,13.9,avg,PT1,0
1955-07-08,40,12.2,avg,PT1,0
1955-07-08,80,7.9,avg,PT1,0
1955-07-08,160,5,avg,PT1,0
1955-07-09,20,14.3,avg,PT1,0
1955-07-09,40,12.4,avg,PT1,0
1955-07-09,80,8.1,avg,PT1,0
1955-07-09,160,5,avg,PT1,0
1955-07-10,20,14.1,avg,PT1,0
1955-07-10,40,12.5,avg,PT1,0
1955-07-10,80,8.1,avg,PT1,0
1955-07-10,160,5.2,avg,PT1,0
1955-07-11,20,14.6,avg,PT1,0
1955-07-11,40,12.8,avg,PT1,0
1955-07-11,80,8.2,avg,PT1,0
1955-07-11,160,5.2,avg,PT1,0
1955-07-12,20,14.8,avg,PT1,0
1955-07-12,40,13.1,avg,PT1,0
1955-07-12,80,8.3,avg,PT1,0
1955-07-12,160,5.2,avg,PT1,0
1955-07-13,20,15,avg,PT1,0
1955-07-13,40,13.2,avg,PT1,0
1955-07-13,80,8.5,avg,PT1,0
1955-07-13,160,5.2,avg,PT1,0
1955-07-14,20,15.2,avg,PT1,0
1955-07-14,40,13.4,avg,PT1,0
1955-07-14,80,8.6,avg,PT1,0
1955-07-14,160,5.3,avg,PT1,0
1955-07-15,20,15.2,avg,PT1,0
1955-07-15,40,13.8,avg,PT1,0
1955-07-15,80,8.7,avg,PT1,0
1955-07-15,160,5.3,avg,PT1,0
1955-07-16,20,14.9,avg,PT1,0
1955-07-16,40,14,avg,PT1,0
1955-07-16,80,8.9,avg,PT1,0
1955-07-16,160,5.5,avg,PT1,0
1955-07-17,20,14.9,avg,PT1,0
1955-07-17,40,13.7,avg,PT1,0
1955-07-17,80,9,avg,PT1,0
1955-07-17,160,5.5,avg,PT1,0
1955-07-18,20,14.8,avg,PT1,0
1955-07-18,40,13.8,avg,PT1,0
1955-07-18,80,9.2,avg,PT1,0
1955-07-18,160,5.6,avg,PT1,0
1955-07-19,20,14.3,avg,PT1,0
1955-07-19,40,13.6,avg,PT1,0
1955-07-19,80,9.4,avg,PT1,0
1955-07-19,160,5.6,avg,PT1,0
1955-07-20,20,13.8,avg,PT1,0
1955-07-20,40,13.7,avg,PT1,0
1955-07-20,80,9.4,avg,PT1,0
1955-07-20,160,5.7,avg,PT1,0
1955-07-21,20,13.7,avg,PT1,0
1955-07-21,40,13.3,avg,PT1,0
1955-07-21,80,9.5,avg,PT1,0
1955-07-21,160,5.7,avg,PT1,0
1955-07-22,20,13.9,avg,PT1,0
1955-07-22,40,13.6,avg,PT1,0
1955-07-22,80,9.5,avg,PT1,0
1955-07-22,160,5.8,avg,PT1,0
1955-07-23,20,13.4,avg,PT1,0
1955-07-23,40,13.6,avg,PT1,0
1955-07-23,80,9.6,avg,PT1,0
1955-07-23,160,5.8,avg,PT1,0
1955-07-24,20,12.8,avg,PT1,0
1955-07-24,40,13.4,avg,PT1,0
1955-07-24,80,9.6,avg,PT1,0
1955-07-24,160,5.9,avg,PT1,0
1955-07-25,20,12.8,avg,PT1,0
1955-07-25,40,13,avg,PT1,0
1955-07-25,80,9.7,avg,PT1,0
1955-07-25,160,5.9,avg,PT1,0
1955-07-26,20,12.9,avg,PT1,0
1955-07-26,40,13,avg,PT1,0
1955-07-26,80,9.7,avg,PT1,0
1955-07-26,160,6.1,avg,PT1,0
1955-07-27,20,12.6,avg,PT1,0
1955-07-27,40,13,avg,PT1,0
1955-07-27,80,9.7,avg,PT1,0
1955-07-27,160,6.1,avg,PT1,0
1955-07-28,20,12.6,avg,PT1,0
1955-07-28,40,12.7,avg,PT1,0
1955-07-28,80,9.7,avg,PT1,0
1955-07-28,160,6.1,avg,PT1,0
1955-07-29,20,13.6,avg,PT1,0
1955-07-29,40,13,avg,PT1,0
1955-07-29,80,9.7,avg,PT1,0
1955-07-29,160,6.1,avg,PT1,0
1955-07-30,20,13.9,avg,PT1,0
1955-07-30,40,13.1,avg,PT1,0
1955-07-30,80,9.7,avg,PT1,0
1955-07-30,160,6.3,avg,PT1,0
1955-07-31,20,14.8,avg,PT1,0
1955-07-31,40,13.5,avg,PT1,0
1955-07-31,80,9.7,avg,PT1,0
1955-07-31,160,6.3,avg,PT1,0
1955-08-01,20,15.1,avg,PT1,0
1955-08-01,40,13.9,avg,PT1,0
1955-08-01,80,9.8,avg,PT1,0
1955-08-01,160,6.3,avg,PT1,0
1955-08-02,20,15.2,avg,PT1,0
1955-08-02,40,14.1,avg,PT1,0
1955-08-02,80,9.9,avg,PT1,0
1955-08-02,160,6.4,avg,PT1,0
1955-08-03,20,14.8,avg,PT1,0
1955-08-03,40,14.2,avg,PT1,0
1955-08-03,80,9.9,avg,PT1,0
1955-08-03,160,6.5,avg,PT1,0
1955-08-04,20,14.5,avg,PT1,0
1955-08-04,40,14,avg,PT1,0
1955-08-04,80,10.1,avg,PT1,0
1955-08-04,160,6.6,avg,PT1,0
1955-08-05,20,13.8,avg,PT1,0
1955-08-05,40,14,avg,PT1,0
1955-08-05,80,10.1,avg,PT1,0
1955-08-05,160,6.6,avg,PT1,0
1955-08-09,20,14.2,avg,PT1,0
1955-08-09,40,14.2,avg,PT1,0
1955-08-09,80,10.4,avg,PT1,0
1955-08-09,160,6.7,avg,PT1,0
1955-08-10,20,14.1,avg,PT1,0
1955-08-10,40,14.1,avg,PT1,0
1955-08-10,80,10.4,avg,PT1,0
1955-08-10,160,6.7,avg,PT1,0
1955-08-11,20,13.7,avg,PT1,0
1955-08-11,40,14.4,avg,PT1,0
1955-08-11,80,10.4,avg,PT1,0
1955-08-11,160,6.9,avg,PT1,0
1955-08-12,20,13,avg,PT1,0
1955-08-12,40,13.6,avg,PT1,0
1955-08-12,80,10.2,avg,PT1,0
1955-08-12,160,6.5,avg,PT1,0
1955-08-13,20,13.1,avg,PT1,0
1955-08-13,40,13.4,avg,PT1,0
1955-08-13,80,10,avg,PT1,0
1955-08-13,160,6.3,avg,PT1,0
1955-08-14,20,12.7,avg,PT1,0
1955-08-14,40,13.5,avg,PT1,0
1955-08-14,80,9.9,avg,PT1,0
1955-08-14,160,6.3,avg,PT1,0
1955-08-15,20,12.6,avg,PT1,0
1955-08-15,40,13.3,avg,PT1,0
1955-08-15,80,10,avg,PT1,0
1955-08-15,160,6.4,avg,PT1,0
1955-08-16,20,12.8,avg,PT1,0
1955-08-16,40,13.3,avg,PT1,0
1955-08-16,80,10,avg,PT1,0
1955-08-16,160,6.5,avg,PT1,0
1955-08-17,20,13,avg,PT1,0
1955-08-17,40,13.8,avg,PT1,0
1955-08-17,80,10,avg,PT1,0
1955-08-17,160,6.5,avg,PT1,0
1955-08-18,20,13.1,avg,PT1,0
1955-08-18,40,14,avg,PT1,0
1955-08-18,80,10.1,avg,PT1,0
1955-08-18,160,6.6,avg,PT1,0
1955-08-19,20,13.3,avg,PT1,0
1955-08-19,40,14,avg,PT1,0
1955-08-19,80,10,avg,PT1,0
1955-08-19,160,6.5,avg,PT1,0
1955-08-20,20,13.6,avg,PT1,0
1955-08-20,40,14.2,avg,PT1,0
1955-08-20,80,10.1,avg,PT1,0
1955-08-20,160,6.6,avg,PT1,0
1955-08-21,20,13.7,avg,PT1,0
1955-08-21,40,14.2,avg,PT1,0
1955-08-21,80,10.1,avg,PT1,0
1955-08-21,160,6.7,avg,PT1,0
1955-08-22,20,13.7,avg,PT1,0
1955-08-22,40,14.4,avg,PT1,0
1955-08-22,80,10.2,avg,PT1,0
1955-08-22,160,6.7,avg,PT1,0
1955-08-23,20,13.8,avg,PT1,0
1955-08-23,40,14.5,avg,PT1,0
1955-08-23,80,10.3,avg,PT1,0
1955-08-23,160,6.8,avg,PT1,0
1955-08-24,20,13.9,avg,PT1,0
1955-08-24,40,14.2,avg,PT1,0
1955-08-24,80,10.4,avg,PT1,0
1955-08-24,160,6.8,avg,PT1,0
1955-08-25,20,13.6,avg,PT1,0
1955-08-25,40,14.2,avg,PT1,0
1955-08-25,80,10.4,avg,PT1,0
1955-08-25,160,6.9,avg,PT1,0
1955-08-26,20,13.2,avg,PT1,0
1955-08-26,40,14.5,avg,PT1,0
1955-08-26,80,10.5,avg,PT1,0
1955-08-26,160,6.9,avg,PT1,0
1955-08-27,20,13.2,avg,PT1,0
1955-08-27,40,14.3,avg,PT1,0
1955-08-27,80,10.5,avg,PT1,0
1955-08-27,160,7,avg,PT1,0
1955-08-28,20,13.3,avg,PT1,0
1955-08-28,40,14.4,avg,PT1,0
1955-08-28,80,10.5,avg,PT1,0
1955-08-28,160,6.9,avg,PT1,0
1955-08-29,20,13.2,avg,PT1,0
1955-08-29,40,14.4,avg,PT1,0
1955-08-29,80,10.5,avg,PT1,0
1955-08-29,160,7,avg,PT1,0
1955-08-30,20,12,avg,PT1,0
1955-08-30,40,14.1,avg,PT1,0
1955-08-30,80,10.6,avg,PT1,0
1955-08-30,160,7.1,avg,PT1,0
1955-08-31,20,12.2,avg,PT1,0
1955-08-31,40,13.6,avg,PT1,0
1955-08-31,80,10.5,avg,PT1,0
1955-08-31,160,7,avg,PT1,0
1956-05-01,20,0.5,avg,PT1,0
1956-05-01,40,1.1,avg,PT1,0
1956-05-01,80,2,avg,PT1,0
1956-05-01,160,3.9,avg,PT1,0
1956-05-02,20,0.5,avg,PT1,0
1956-05-02,40,1,avg,PT1,0
1956-05-02,80,2,avg,PT1,0
1956-05-02,160,3.9,avg,PT1,0
1956-05-03,20,0.7,avg,PT1,0
1956-05-03,40,1.3,avg,PT1,0
1956-05-03,80,2.2,avg,PT1,0
1956-05-03,160,3.8,avg,PT1,0
1956-05-04,20,0.7,avg,PT1,0
1956-05-04,40,1.4,avg,PT1,0
1956-05-04,80,2,avg,PT1,0
1956-05-04,160,3.9,avg,PT1,0
1956-05-05,20,1.4,avg,PT1,0
1956-05-05,40,1.3,avg,PT1,0
1956-05-05,80,1.9,avg,PT1,0
1956-05-05,160,3.6,avg,PT1,0
1956-05-06,20,2,avg,PT1,0
1956-05-06,40,1.6,avg,PT1,0
1956-05-06,80,1.7,avg,PT1,0
1956-05-06,160,3.6,avg,PT1,0
1956-05-07,20,2.9,avg,PT1,0
1956-05-07,40,2.2,avg,PT1,0
1956-05-07,80,2,avg,PT1,0
1956-05-07,160,3.7,avg,PT1,0
1956-05-08,20,4.6,avg,PT1,0
1956-05-08,40,2.4,avg,PT1,0
1956-05-08,80,1.9,avg,PT1,0
1956-05-08,160,3.6,avg,PT1,0
1956-05-09,20,5.7,avg,PT1,0
1956-05-09,40,3,avg,PT1,0
1956-05-09,80,1.9,avg,PT1,0
1956-05-09,160,3.5,avg,PT1,0
1956-05-10,20,6.3,avg,PT1,0
1956-05-10,40,3.6,avg,PT1,0
1956-05-10,80,2.1,avg,PT1,0
1956-05-10,160,3.5,avg,PT1,0
1956-05-11,20,6.6,avg,PT1,0
1956-05-11,40,4,avg,PT1,0
1956-05-11,80,2.2,avg,PT1,0
1956-05-11,160,3.5,avg,PT1,0
1956-05-12,20,6.3,avg,PT1,0
1956-05-12,40,4.4,avg,PT1,0
1956-05-12,80,2.3,avg,PT1,0
1956-05-12,160,3.4,avg,PT1,0
1956-05-13,20,6.5,avg,PT1,0
1956-05-13,40,4.7,avg,PT1,0
1956-05-13,80,2.5,avg,PT1,0
1956-05-13,160,3.5,avg,PT1,0
1956-05-14,20,7.1,avg,PT1,0
1956-05-14,40,4.9,avg,PT1,0
1956-05-14,80,2.7,avg,PT1,0
1956-05-14,160,3.5,avg,PT1,0
1956-05-15,20,7.4,avg,PT1,0
1956-05-15,40,5.1,avg,PT1,0
1956-05-15,80,2.9,avg,PT1,0
1956-05-15,160,3.4,avg,PT1,0
1956-05-16,20,7.2,avg,PT1,0
1956-05-16,40,5.1,avg,PT1,0
1956-05-16,80,2.9,avg,PT1,0
1956-05-16,160,3.5,avg,PT1,0
1956-05-17,20,7.6,avg,PT1,0
1956-05-17,40,5.5,avg,PT1,0
1956-05-17,80,3,avg,PT1,0
1956-05-17,160,3.5,avg,PT1,0
1956-05-18,20,7.6,avg,PT1,0
1956-05-18,40,5.7,avg,PT1,0
1956-05-18,80,3.2,avg,PT1,0
1956-05-18,160,3.5,avg,PT1,0
1956-05-19,20,7.7,avg,PT1,0
1956-05-19,40,5.8,avg,PT1,0
1956-05-19,80,3.2,avg,PT1,0
1956-05-19,160,3.4,avg,PT1,0
1956-05-20,20,7.7,avg,PT1,0
1956-05-20,40,6,avg,PT1,0
1956-05-20,80,3.5,avg,PT1,0
1956-05-20,160,3.5,avg,PT1,0
1956-05-21,20,7.4,avg,PT1,0
1956-05-21,40,6,avg,PT1,0
1956-05-21,80,3.6,avg,PT1,0
1956-05-21,160,3.4,avg,PT1,0
1956-05-22,20,7.6,avg,PT1,0
1956-05-22,40,6.1,avg,PT1,0
1956-05-22,80,3.7,avg,PT1,0
1956-05-22,160,3.4,avg,PT1,0
1956-05-23,20,7.8,avg,PT1,0
1956-05-23,40,6.2,avg,PT1,0
1956-05-23,80,3.5,avg,PT1,0
1956-05-23,160,3.5,avg,PT1,0
1956-05-24,20,7.9,avg,PT1,0
1956-05-24,40,6.4,avg,PT1,0
1956-05-24,80,2.8,avg,PT1,0
1956-05-24,160,2.8,avg,PT1,0
1956-05-25,20,8.4,avg,PT1,0
1956-05-25,40,6.5,avg,PT1,0
1956-05-25,80,3.5,avg,PT1,0
1956-05-25,160,3,avg,PT1,0
1956-05-26,20,8.2,avg,PT1,0
1956-05-26,40,6.3,avg,PT1,0
1956-05-26,80,4,avg,PT1,0
1956-05-26,160,3.5,avg,PT1,0
1956-05-27,20,8.3,avg,PT1,0
1956-05-27,40,6.8,avg,PT1,0
1956-05-27,80,4.2,avg,PT1,0
1956-05-27,160,3.5,avg,PT1,0
1956-05-28,20,8.8,avg,PT1,0
1956-05-28,40,6.9,avg,PT1,0
1956-05-28,80,4.3,avg,PT1,0
1956-05-28,160,3.4,avg,PT1,0
1956-05-29,20,9,avg,PT1,0
1956-05-29,40,7.1,avg,PT1,0
1956-05-29,80,4.4,avg,PT1,0
1956-05-29,160,3.5,avg,PT1,0
1956-05-30,20,9.4,avg,PT1,0
1956-05-30,40,7.5,avg,PT1,0
1956-05-30,80,4.7,avg,PT1,0
1956-05-30,160,3.7,avg,PT1,0
1956-05-31,20,9.6,avg,PT1,0
1956-05-31,40,7.6,avg,PT1,0
1956-05-31,80,4.8,avg,PT1,0
1956-05-31,160,3.7,avg,PT1,0
1956-06-01,20,9.4,avg,PT1,0
1956-06-01,40,7.6,avg,PT1,0
1956-06-01,80,4.3,avg,PT1,0
1956-06-01,160,3.8,avg,PT1,0
1956-06-02,20,10.1,avg,PT1,0
1956-06-02,40,7.8,avg,PT1,0
1956-06-02,80,4.9,avg,PT1,0
1956-06-02,160,3.8,avg,PT1,0
1956-06-04,20,10.8,avg,PT1,0
1956-06-04,40,8.5,avg,PT1,0
1956-06-04,80,5.4,avg,PT1,0
1956-06-04,160,3.9,avg,PT1,0
1956-06-05,20,10.7,avg,PT1,0
1956-06-05,40,8.7,avg,PT1,0
1956-06-05,80,5.4,avg,PT1,0
1956-06-05,160,3.9,avg,PT1,0
1956-06-06,20,11.6,avg,PT1,0
1956-06-06,40,8.9,avg,PT1,0
1956-06-06,80,5.5,avg,PT1,0
1956-06-06,160,3.9,avg,PT1,0
1956-06-07,20,11.4,avg,PT1,0
1956-06-07,40,9.1,avg,PT1,0
1956-06-07,80,5.7,avg,PT1,0
1956-06-07,160,4,avg,PT1,0
1956-06-08,20,11.5,avg,PT1,0
1956-06-08,40,9.4,avg,PT1,0
1956-06-08,80,5.9,avg,PT1,0
1956-06-08,160,4.2,avg,PT1,0
1956-06-09,20,12.4,avg,PT1,0
1956-06-09,80,6.2,avg,PT1,0
1956-06-09,160,4.1,avg,PT1,0
1956-06-10,20,12.8,avg,PT1,0
1956-06-10,80,6.3,avg,PT1,0
1956-06-10,160,4.1,avg,PT1,0
1956-06-11,20,13.2,avg,PT1,0
1956-06-11,80,6.5,avg,PT1,0
1956-06-11,160,4.1,avg,PT1,0
1956-06-12,20,13.2,avg,PT1,0
1956-06-12,40,10.7,avg,PT1,0
1956-06-12,80,6.6,avg,PT1,0
1956-06-12,160,4.1,avg,PT1,0
1956-06-13,20,13.5,avg,PT1,0
1956-06-13,40,10.9,avg,PT1,0
1956-06-13,80,6.8,avg,PT1,0
1956-06-13,160,4.2,avg,PT1,0
1956-06-14,20,13.8,avg,PT1,0
1956-06-14,40,11.2,avg,PT1,0
1956-06-14,80,7,avg,PT1,0
1956-06-14,160,4.2,avg,PT1,0
1956-06-15,20,13.7,avg,PT1,0
1956-06-15,40,11.4,avg,PT1,0
1956-06-15,80,7.2,avg,PT1,0
1956-06-15,160,4.3,avg,PT1,0
1956-06-16,20,14.1,avg,PT1,0
1956-06-16,40,11.7,avg,PT1,0
1956-06-16,80,7.2,avg,PT1,0
1956-06-16,160,4.5,avg,PT1,0
1956-06-17,20,14.4,avg,PT1,0
1956-06-17,40,12.1,avg,PT1,0
1956-06-17,80,7.5,avg,PT1,0
1956-06-17,160,4.6,avg,PT1,0
